episode,epsilon,avg_reward,wr_random,wr_greedy,wr_heuristic,wr_fast_minimax,loss,mean_q,grad_norm,mean_td_error,beta
75300,0.0100,-0.140,0.889,0.671,0.477,0.227,0.0015375085640698671,0.17214618623256683,0.025925517082214355,0.23324182629585266,1.0
75350,0.0100,-0.200,0.889,0.671,0.477,0.227,0.009302275255322456,0.185294508934021,0.07930634170770645,0.3178347945213318,1.0
75400,0.0100,-0.260,0.889,0.671,0.477,0.227,0.0012724437983706594,0.11402923613786697,0.012601115740835667,0.27226361632347107,1.0
75450,0.0100,-0.390,0.889,0.671,0.477,0.227,0.0030456569511443377,0.07735191285610199,0.06224878877401352,0.3188452124595642,1.0
75500,0.0100,-0.350,0.889,0.671,0.477,0.227,0.0026214278768748045,0.1724218726158142,0.0270652137696743,0.2702316641807556,1.0
75550,0.0100,-0.310,0.889,0.671,0.477,0.227,0.00447209645062685,0.07291372120380402,0.03087553381919861,0.3031655550003052,1.0
75600,0.0100,-0.280,0.889,0.672,0.477,0.227,0.005943258758634329,0.05066566914319992,0.0555780753493309,0.28657281398773193,1.0
75650,0.0100,-0.330,0.889,0.671,0.477,0.227,0.009527555666863918,0.2085743248462677,0.07093249261379242,0.3184330463409424,1.0
75700,0.0100,-0.280,0.889,0.672,0.477,0.227,0.007538787089288235,-0.09831074625253677,0.07560434937477112,0.31410783529281616,1.0
75750,0.0100,-0.220,0.888,0.671,0.477,0.227,0.004360988736152649,0.1251891702413559,0.03517796844244003,0.29639673233032227,1.0
75800,0.0100,-0.400,0.888,0.671,0.477,0.227,0.0028510396368801594,0.09044650197029114,0.044371481984853745,0.30158862471580505,1.0
75850,0.0100,-0.360,0.888,0.671,0.477,0.227,0.0007828915258869529,0.23257142305374146,0.01575532555580139,0.32862305641174316,1.0
75900,0.0100,-0.210,0.888,0.672,0.477,0.227,0.0019251296762377024,0.07424451410770416,0.01748594455420971,0.28867876529693604,1.0
75950,0.0100,-0.270,0.888,0.672,0.477,0.227,0.007801642641425133,0.03857240453362465,0.07087229192256927,0.28668588399887085,1.0
76000,0.0100,-0.260,0.888,0.672,0.477,0.227,0.0038631288334727287,0.09283469617366791,0.031447749584913254,0.27152693271636963,1.0
76050,0.0100,-0.300,0.888,0.672,0.477,0.227,0.0019937166944146156,0.2740093171596527,0.017436513677239418,0.2692798972129822,1.0
76100,0.0100,-0.360,0.888,0.672,0.477,0.227,0.0014087737072259188,0.14565901458263397,0.015057867392897606,0.30823853611946106,1.0
76150,0.0100,-0.270,0.888,0.672,0.477,0.227,0.001710705109871924,0.07723526656627655,0.009638303890824318,0.3235859274864197,1.0
76200,0.0100,-0.290,0.888,0.672,0.477,0.227,0.009284624829888344,0.07077453285455704,0.0850098729133606,0.29602470993995667,1.0
76250,0.0100,-0.340,0.888,0.671,0.477,0.227,0.0034349814523011446,0.21311317384243011,0.03200753033161163,0.2799268960952759,1.0
76300,0.0100,-0.310,0.888,0.671,0.477,0.227,0.006211475003510714,0.2679135799407959,0.03969461843371391,0.31772899627685547,1.0
76350,0.0100,-0.240,0.888,0.671,0.477,0.227,0.0038960627280175686,0.17971310019493103,0.036632586270570755,0.2703183591365814,1.0
76400,0.0100,-0.220,0.888,0.671,0.477,0.227,0.004497782327234745,0.19719791412353516,0.03357832133769989,0.24147185683250427,1.0
76450,0.0100,-0.360,0.888,0.671,0.477,0.227,0.0036877598613500595,0.023098409175872803,0.034634657204151154,0.29492515325546265,1.0
76500,0.0100,-0.420,0.888,0.671,0.477,0.227,0.0067389002069830894,0.08634377270936966,0.1826997995376587,0.29296085238456726,1.0
76550,0.0100,-0.350,0.888,0.671,0.477,0.227,0.003320315619930625,0.22469744086265564,0.06707742810249329,0.30328506231307983,1.0
76600,0.0100,-0.480,0.888,0.671,0.477,0.227,0.004752269014716148,0.11972309648990631,0.045436032116413116,0.30800408124923706,1.0
76650,0.0100,-0.360,0.888,0.671,0.477,0.227,0.010778257623314857,0.2001509964466095,0.06051350384950638,0.3304852843284607,1.0
76700,0.0100,-0.150,0.888,0.671,0.477,0.227,0.008008714765310287,0.1449916660785675,0.04980253800749779,0.3034893274307251,1.0
76750,0.0100,-0.190,0.888,0.671,0.477,0.227,0.005867260508239269,0.12517333030700684,0.047058265656232834,0.3231017589569092,1.0
76800,0.0100,-0.350,0.888,0.671,0.477,0.227,0.003343220567330718,0.10356111824512482,0.03453183174133301,0.2791590690612793,1.0
76850,0.0100,-0.490,0.888,0.671,0.477,0.227,0.00198325514793396,0.043198827654123306,0.01363664772361517,0.301275372505188,1.0
76900,0.0100,-0.370,0.888,0.671,0.477,0.227,0.0032317955046892166,0.061397306621074677,0.036615513265132904,0.26450538635253906,1.0
76950,0.0100,-0.230,0.888,0.671,0.477,0.227,0.006974474526941776,0.12002696096897125,0.04824342951178551,0.31621047854423523,1.0
77000,0.0100,-0.290,0.888,0.671,0.477,0.227,0.003814639989286661,0.08287622779607773,0.030144600197672844,0.3123567998409271,1.0
77050,0.0100,-0.330,0.888,0.671,0.477,0.227,0.009039226919412613,0.11413038522005081,0.07209031283855438,0.3030996322631836,1.0
77100,0.0100,-0.300,0.888,0.671,0.477,0.227,0.002328569535166025,0.15862306952476501,0.024472622200846672,0.29389965534210205,1.0
77150,0.0100,-0.360,0.888,0.671,0.477,0.227,0.0029467162676155567,0.07276523858308792,0.03446372598409653,0.25462955236434937,1.0
77200,0.0100,-0.270,0.888,0.671,0.477,0.227,0.001614886336028576,0.1910967230796814,0.01396716944873333,0.29359257221221924,1.0
77250,0.0100,-0.160,0.888,0.671,0.477,0.227,0.005260099656879902,0.14094586670398712,0.038889750838279724,0.2850532829761505,1.0
77300,0.0100,-0.310,0.888,0.671,0.476,0.227,0.006740915589034557,0.1538832187652588,0.05891621857881546,0.2915402054786682,1.0
77350,0.0100,-0.390,0.888,0.671,0.476,0.227,0.0022013792768120766,0.11092148721218109,0.0466158464550972,0.27150607109069824,1.0
77400,0.0100,-0.280,0.889,0.671,0.476,0.227,0.0026648188941180706,0.04752476513385773,0.021671438589692116,0.2931073307991028,1.0
77450,0.0100,-0.360,0.888,0.671,0.476,0.227,0.0032498359214514494,0.10946466028690338,0.07072331011295319,0.2575525641441345,1.0
77500,0.0100,-0.440,0.888,0.671,0.476,0.227,0.004332743585109711,0.1744968295097351,0.03424485772848129,0.3003566265106201,1.0
77550,0.0100,-0.250,0.888,0.671,0.476,0.227,0.00639268197119236,0.10580000281333923,0.036366283893585205,0.3101688623428345,1.0
77600,0.0100,-0.200,0.888,0.671,0.476,0.227,0.005234961863607168,0.1403241753578186,0.0591132678091526,0.27117371559143066,1.0
77650,0.0100,-0.200,0.888,0.671,0.476,0.227,0.004297324921935797,0.2704482078552246,0.03164093196392059,0.31576281785964966,1.0
77700,0.0100,-0.290,0.888,0.671,0.476,0.227,0.00753947114571929,0.03731846064329147,0.053455885499715805,0.30563437938690186,1.0
77750,0.0100,-0.210,0.888,0.671,0.476,0.227,0.0023235243279486895,0.11321651190519333,0.049626197665929794,0.36087244749069214,1.0
77800,0.0100,-0.140,0.888,0.671,0.476,0.227,0.006402377970516682,0.18825705349445343,0.05148464813828468,0.2678162753582001,1.0
77850,0.0100,-0.350,0.888,0.671,0.476,0.227,0.0017455576453357935,0.02636535093188286,0.01250582467764616,0.31493905186653137,1.0
77900,0.0100,-0.290,0.888,0.671,0.477,0.227,0.0056969765573740005,0.14428605139255524,0.062005192041397095,0.2925131022930145,1.0
77950,0.0100,-0.310,0.888,0.671,0.477,0.227,0.003248218446969986,0.10284402966499329,0.02627146802842617,0.26745742559432983,1.0
78000,0.0100,-0.330,0.888,0.671,0.476,0.227,0.0033742161467671394,0.143302321434021,0.03328605741262436,0.28000953793525696,1.0
78050,0.0100,-0.310,0.888,0.671,0.476,0.227,0.0036070323549211025,0.0653189867734909,0.024197475984692574,0.35310572385787964,1.0
78100,0.0100,-0.270,0.888,0.672,0.476,0.227,0.002520554233342409,0.2682645320892334,0.023105187341570854,0.2567700147628784,1.0
78150,0.0100,-0.340,0.888,0.671,0.476,0.227,0.004927428439259529,0.12891776859760284,0.03676538169384003,0.2783779501914978,1.0
78200,0.0100,-0.500,0.888,0.671,0.476,0.227,0.0019009449752047658,0.09298828989267349,0.014793855138123035,0.32235977053642273,1.0
78250,0.0100,-0.190,0.888,0.671,0.476,0.227,0.0027157049626111984,0.13091345131397247,0.05872426554560661,0.2890337109565735,1.0
78300,0.0100,-0.050,0.888,0.671,0.476,0.227,0.005548370070755482,0.14046278595924377,0.05747427046298981,0.3008287847042084,1.0
78350,0.0100,-0.300,0.888,0.671,0.476,0.227,0.002614598721265793,0.15173141658306122,0.02201802283525467,0.32673144340515137,1.0
78400,0.0100,-0.350,0.888,0.671,0.476,0.227,0.004175154957920313,0.12631674110889435,0.030076567083597183,0.25005874037742615,1.0
78450,0.0100,-0.320,0.888,0.671,0.476,0.227,0.005160871893167496,0.07363367080688477,0.03704696148633957,0.27431929111480713,1.0
78500,0.0100,-0.300,0.888,0.671,0.476,0.227,0.004508248530328274,0.1510891318321228,0.043553631752729416,0.3269324004650116,1.0
78550,0.0100,-0.320,0.888,0.671,0.476,0.227,0.0008534789085388184,0.09240278601646423,0.02520601451396942,0.33361658453941345,1.0
78600,0.0100,-0.240,0.888,0.671,0.476,0.227,0.005754444282501936,0.11646489799022675,0.04460672661662102,0.2556500732898712,1.0
78650,0.0100,-0.160,0.888,0.671,0.476,0.227,0.003098334651440382,-0.025888096541166306,0.024235470220446587,0.30694258213043213,1.0
78700,0.0100,-0.230,0.888,0.672,0.476,0.227,0.005190381780266762,0.06960469484329224,0.05757966265082359,0.34097152948379517,1.0
78750,0.0100,-0.160,0.888,0.672,0.476,0.227,0.004557348787784576,0.12058068066835403,0.02388419397175312,0.34778720140457153,1.0
78800,0.0100,-0.130,0.888,0.672,0.476,0.227,0.001938142697326839,0.22243207693099976,0.033355049788951874,0.28019827604293823,1.0
78850,0.0100,-0.220,0.888,0.672,0.476,0.227,0.003020023927092552,0.11820120364427567,0.04314470291137695,0.3067930042743683,1.0
78900,0.0100,-0.260,0.888,0.672,0.476,0.227,0.005316280759871006,0.16375082731246948,0.04419340193271637,0.2861677408218384,1.0
78950,0.0100,-0.220,0.888,0.672,0.476,0.227,0.0016285295132547617,0.24257990717887878,0.009805824607610703,0.3039665222167969,1.0
79000,0.0100,0.000,0.888,0.672,0.476,0.228,0.0069504170678555965,0.04331107437610626,0.05174906179308891,0.3298964202404022,1.0
79050,0.0100,-0.030,0.888,0.672,0.476,0.228,0.00048512755893170834,0.13557744026184082,0.014094156213104725,0.27285003662109375,1.0
79100,0.0100,-0.260,0.888,0.672,0.476,0.228,0.004480214789509773,0.05595944821834564,0.04467509314417839,0.34549224376678467,1.0
79150,0.0100,-0.240,0.888,0.672,0.476,0.228,0.005277193617075682,0.15901394188404083,0.04168630391359329,0.3127862811088562,1.0
79200,0.0100,-0.370,0.888,0.672,0.476,0.228,0.002280822256579995,0.2484733760356903,0.024127157405018806,0.2830098271369934,1.0
79250,0.0100,-0.450,0.888,0.672,0.476,0.228,0.011385130695998669,0.1573660969734192,0.056461069732904434,0.3294375538825989,1.0
79300,0.0100,-0.300,0.888,0.672,0.476,0.228,0.004125370644032955,0.1846042424440384,0.03445519879460335,0.30200642347335815,1.0
79350,0.0100,-0.160,0.888,0.672,0.476,0.228,0.0037652025930583477,0.16833923757076263,0.03595120087265968,0.2913374900817871,1.0
79400,0.0100,-0.160,0.888,0.672,0.476,0.228,0.007715268991887569,0.11158864945173264,0.05898341163992882,0.2874813675880432,1.0
79450,0.0100,-0.320,0.888,0.672,0.476,0.228,0.004168542567640543,0.10722275078296661,0.03164646029472351,0.3205831050872803,1.0
79500,0.0100,-0.250,0.888,0.672,0.476,0.228,0.004152033012360334,0.12865915894508362,0.044969845563173294,0.29725873470306396,1.0
79550,0.0100,-0.160,0.888,0.672,0.476,0.228,0.003364084055647254,0.046802110970020294,0.029724285006523132,0.25117558240890503,1.0
79600,0.0100,-0.170,0.888,0.672,0.476,0.228,0.0068336185067892075,0.21707949042320251,0.05466773360967636,0.2909355163574219,1.0
79650,0.0100,-0.070,0.888,0.672,0.476,0.228,0.0031849052757024765,0.1532469093799591,0.03062593936920166,0.27920404076576233,1.0
79700,0.0100,-0.200,0.888,0.672,0.476,0.228,0.00910881720483303,0.14217223227024078,0.10272318124771118,0.29936546087265015,1.0
79750,0.0100,-0.430,0.888,0.672,0.476,0.228,0.0027078113052994013,0.04823007062077522,0.026172548532485962,0.2879239618778229,1.0
79800,0.0100,-0.370,0.888,0.672,0.476,0.228,0.0042384322732687,0.1409844160079956,0.03613230586051941,0.29218119382858276,1.0
79850,0.0100,-0.240,0.888,0.672,0.476,0.228,0.0038872030563652515,0.14765562117099762,0.02788320928812027,0.28225839138031006,1.0
79900,0.0100,-0.340,0.888,0.672,0.476,0.228,0.0016318951966241002,0.14980711042881012,0.029849324375391006,0.3009648025035858,1.0
79950,0.0100,-0.370,0.888,0.671,0.476,0.228,0.00237837596796453,0.08537297695875168,0.029308881610631943,0.2381468117237091,1.0
80000,0.0100,-0.260,0.888,0.671,0.476,0.228,0.0011228793300688267,0.08758015930652618,0.019482940435409546,0.2493855059146881,1.0
80050,0.0100,-0.210,0.888,0.672,0.476,0.228,0.0007651170599274337,0.08434249460697174,0.01043869648128748,0.27856120467185974,1.0
80100,0.0100,-0.110,0.888,0.672,0.476,0.228,0.002959286095574498,0.20178240537643433,0.05763052776455879,0.2531547546386719,1.0
80150,0.0100,-0.180,0.888,0.672,0.476,0.228,0.003775745863094926,0.18616601824760437,0.025040004402399063,0.28924450278282166,1.0
80200,0.0100,-0.230,0.888,0.672,0.476,0.228,0.005215457174926996,0.19465535879135132,0.04435906186699867,0.29312676191329956,1.0
80250,0.0100,-0.210,0.888,0.672,0.476,0.228,0.002794253174215555,0.2834908068180084,0.01873774081468582,0.27717888355255127,1.0
80300,0.0100,-0.360,0.888,0.671,0.476,0.228,0.005296975374221802,0.10273474454879761,0.027706192806363106,0.3267955183982849,1.0
80350,0.0100,-0.300,0.889,0.672,0.476,0.228,0.010581102222204208,0.02858833596110344,0.06678638607263565,0.3128243088722229,1.0
80400,0.0100,-0.240,0.888,0.672,0.476,0.228,0.009368935599923134,0.10025663673877716,0.08408277481794357,0.2856919467449188,1.0
80450,0.0100,-0.300,0.889,0.672,0.476,0.228,0.0037752166390419006,0.1844085156917572,0.02159982919692993,0.2949050962924957,1.0
80500,0.0100,-0.340,0.889,0.671,0.476,0.228,0.0040388572961091995,0.18391460180282593,0.043326236307621,0.2986084818840027,1.0
80550,0.0100,-0.350,0.889,0.671,0.476,0.228,0.0015762122347950935,0.1381181925535202,0.014012504369020462,0.3197072744369507,1.0
80600,0.0100,-0.350,0.889,0.671,0.476,0.228,0.00209640571847558,0.13801909983158112,0.021641677245497704,0.29384997487068176,1.0
80650,0.0100,-0.350,0.889,0.671,0.476,0.228,0.0027910799253731966,0.12360461056232452,0.030896730720996857,0.29305097460746765,1.0
80700,0.0100,-0.230,0.889,0.672,0.476,0.228,0.0032616606913506985,0.22658699750900269,0.04162391647696495,0.27234792709350586,1.0
80750,0.0100,-0.260,0.889,0.672,0.476,0.228,0.005501084495335817,0.10178721696138382,0.036339398473501205,0.30499663949012756,1.0
80800,0.0100,-0.380,0.889,0.672,0.476,0.228,0.002360386773943901,0.012539686635136604,0.017703918740153313,0.2571451663970947,1.0
80850,0.0100,-0.340,0.889,0.671,0.476,0.228,0.0006762513658031821,0.08497823029756546,0.010286061093211174,0.26020246744155884,1.0
80900,0.0100,-0.290,0.889,0.671,0.476,0.228,0.0024265353567898273,0.131174236536026,0.022244269028306007,0.2594214677810669,1.0
80950,0.0100,-0.390,0.889,0.671,0.476,0.228,0.004150997847318649,0.06683449447154999,0.03280488774180412,0.2792954444885254,1.0
81000,0.0100,-0.390,0.889,0.671,0.476,0.228,0.003892001695930958,0.12867900729179382,0.035993583500385284,0.2790622115135193,1.0
81050,0.0100,-0.240,0.889,0.672,0.476,0.228,0.0024590296670794487,0.20943330228328705,0.01676437258720398,0.25617972016334534,1.0
81100,0.0100,-0.150,0.889,0.672,0.476,0.228,0.002651945687830448,0.07768334448337555,0.028921743854880333,0.3108757734298706,1.0
81150,0.0100,-0.290,0.889,0.671,0.476,0.228,0.0035068215802311897,0.05962982773780823,0.021158041432499886,0.28942033648490906,1.0
81200,0.0100,-0.380,0.889,0.671,0.476,0.228,0.005917731206864119,0.12102941423654556,0.10461903363466263,0.3164394497871399,1.0
81250,0.0100,-0.350,0.889,0.671,0.476,0.228,0.010152911767363548,0.03908616676926613,0.06605899333953857,0.3097391128540039,1.0
81300,0.0100,-0.360,0.889,0.671,0.476,0.228,0.0033433958888053894,0.09297263622283936,0.03443004563450813,0.2608262896537781,1.0
81350,0.0100,-0.230,0.889,0.672,0.476,0.228,0.0014566980535164475,-0.033996738493442535,0.011593316681683064,0.2543177604675293,1.0
81400,0.0100,-0.100,0.889,0.672,0.476,0.228,0.0030878325924277306,0.16355064511299133,0.029450949281454086,0.28128761053085327,1.0
81450,0.0100,-0.120,0.889,0.672,0.476,0.228,0.004047366790473461,0.06880322843790054,0.07916529476642609,0.24007487297058105,1.0
81500,0.0100,-0.240,0.889,0.672,0.476,0.228,0.002972803544253111,0.09509287029504776,0.02254834771156311,0.2536655068397522,1.0
81550,0.0100,-0.170,0.889,0.672,0.476,0.228,0.005700521636754274,0.11006759107112885,0.04168117046356201,0.27165737748146057,1.0
81600,0.0100,-0.160,0.889,0.672,0.476,0.228,0.0013405104400590062,0.040053173899650574,0.0161071065813303,0.28960728645324707,1.0
81650,0.0100,-0.230,0.889,0.672,0.476,0.228,0.0008472821209579706,0.23749777674674988,0.009194713085889816,0.32956069707870483,1.0
81700,0.0100,-0.230,0.889,0.672,0.476,0.228,0.005182436667382717,0.06941980123519897,0.03531693294644356,0.2730289697647095,1.0
81750,0.0100,-0.410,0.889,0.672,0.476,0.228,0.0012254875618964434,0.16816675662994385,0.01040156465023756,0.2665085792541504,1.0
81800,0.0100,-0.260,0.889,0.672,0.476,0.228,0.003127455012872815,0.14786817133426666,0.05402965471148491,0.2323421686887741,1.0
81850,0.0100,-0.140,0.889,0.672,0.476,0.228,0.0029492692556232214,0.06205403804779053,0.0514073483645916,0.324776291847229,1.0
81900,0.0100,-0.310,0.889,0.672,0.476,0.228,0.004428249318152666,-0.054531075060367584,0.03642764687538147,0.2709130346775055,1.0
81950,0.0100,-0.160,0.889,0.672,0.476,0.228,0.004602380562573671,0.002347290515899658,0.03366982936859131,0.2748028337955475,1.0
82000,0.0100,-0.210,0.889,0.672,0.476,0.228,0.0025073238648474216,0.00602225586771965,0.024947797879576683,0.2637415826320648,1.0
82050,0.0100,-0.370,0.889,0.672,0.476,0.228,0.006046866066753864,0.12519033253192902,0.06797803938388824,0.2761731743812561,1.0
82100,0.0100,-0.240,0.889,0.672,0.476,0.228,0.0030689584091305733,0.08544182777404785,0.028231138363480568,0.29752808809280396,1.0
82150,0.0100,-0.220,0.889,0.672,0.476,0.228,0.004862215835601091,0.15486189723014832,0.04156533628702164,0.2746822237968445,1.0
82200,0.0100,-0.170,0.889,0.672,0.476,0.228,0.004465565085411072,0.17647123336791992,0.038871943950653076,0.28586456179618835,1.0
82250,0.0100,-0.140,0.889,0.672,0.476,0.228,0.0004532781895250082,0.2844257056713104,0.03226428106427193,0.2872092127799988,1.0
82300,0.0100,-0.200,0.889,0.672,0.476,0.228,0.0023568461183458567,0.05866559222340584,0.030090874060988426,0.30267083644866943,1.0
82350,0.0100,-0.230,0.889,0.672,0.476,0.228,0.007819793187081814,0.1507919579744339,0.06324319541454315,0.27063843607902527,1.0
82400,0.0100,-0.220,0.889,0.672,0.476,0.228,0.0015809948090463877,-0.08606497943401337,0.030484799295663834,0.27433621883392334,1.0
82450,0.0100,-0.220,0.889,0.672,0.476,0.228,0.0021922574378550053,0.09044080227613449,0.013557308353483677,0.2745569944381714,1.0
82500,0.0100,-0.390,0.889,0.672,0.476,0.228,0.008451112546026707,0.15675704181194305,0.07039905339479446,0.28226372599601746,1.0
82550,0.0100,-0.350,0.889,0.672,0.476,0.228,0.008003383874893188,0.14446613192558289,0.0512373149394989,0.3388080298900604,1.0
82600,0.0100,-0.190,0.889,0.672,0.476,0.228,0.0031917295418679714,0.1762693226337433,0.032548487186431885,0.2786545753479004,1.0
82650,0.0100,-0.190,0.889,0.672,0.476,0.228,0.0024762714747339487,0.17353975772857666,0.01715574413537979,0.30843880772590637,1.0
82700,0.0100,-0.240,0.889,0.671,0.476,0.229,0.0026335432194173336,0.15953998267650604,0.028999818488955498,0.29614192247390747,1.0
82750,0.0100,-0.290,0.889,0.671,0.476,0.229,0.007925059646368027,0.10876068472862244,0.06681627035140991,0.2694769501686096,1.0
82800,0.0100,-0.280,0.889,0.672,0.476,0.229,0.00261828675866127,0.003984231501817703,0.019717564806342125,0.2621954679489136,1.0
82850,0.0100,-0.260,0.889,0.672,0.476,0.229,0.003701757173985243,0.0539495050907135,0.04035152494907379,0.2497698962688446,1.0
82900,0.0100,-0.200,0.889,0.672,0.476,0.229,0.002450705971568823,0.08473271131515503,0.025614801794290543,0.3028348982334137,1.0
82950,0.0100,-0.240,0.889,0.671,0.476,0.229,0.007267554756253958,0.06759382784366608,0.04030126333236694,0.32185354828834534,1.0
83000,0.0100,-0.320,0.889,0.671,0.476,0.229,0.001436396618373692,0.11419957876205444,0.021022088825702667,0.3150779604911804,1.0
83050,0.0100,-0.280,0.889,0.672,0.476,0.229,0.003796971868723631,0.004526861011981964,0.024749387055635452,0.28402504324913025,1.0
83100,0.0100,-0.300,0.889,0.672,0.476,0.229,0.004258973523974419,0.0660049095749855,0.035928625613451004,0.26934272050857544,1.0
83150,0.0100,-0.240,0.889,0.672,0.476,0.229,0.0028055855073034763,0.13686040043830872,0.05623866617679596,0.26164358854293823,1.0
83200,0.0100,-0.160,0.889,0.672,0.476,0.229,0.009064748883247375,0.15376757085323334,0.08648864179849625,0.26488038897514343,1.0
83250,0.0100,-0.150,0.889,0.672,0.476,0.229,0.006740730255842209,0.228578120470047,0.04978233575820923,0.26719000935554504,1.0
83300,0.0100,-0.260,0.889,0.671,0.476,0.229,0.0013372236862778664,0.1012318879365921,0.009647118858993053,0.2799339294433594,1.0
83350,0.0100,-0.340,0.889,0.672,0.476,0.229,0.0012337465304881334,0.03037596121430397,0.015968354418873787,0.2722528874874115,1.0
83400,0.0100,-0.260,0.889,0.671,0.476,0.229,0.004570397548377514,0.0606081485748291,0.03353544697165489,0.300693541765213,1.0
83450,0.0100,-0.370,0.889,0.671,0.476,0.229,0.0006248138379305601,0.12697961926460266,0.006719421129673719,0.2513274550437927,1.0
83500,0.0100,-0.320,0.889,0.671,0.476,0.229,0.004354824312031269,0.08635727316141129,0.06371266394853592,0.31488993763923645,1.0
83550,0.0100,-0.150,0.889,0.671,0.476,0.229,0.0029456508345901966,0.04750717803835869,0.024116411805152893,0.25192007422447205,1.0
83600,0.0100,-0.070,0.889,0.672,0.476,0.229,0.006734789349138737,0.20465852320194244,0.04258819296956062,0.30773329734802246,1.0
83650,0.0100,0.010,0.889,0.672,0.476,0.229,0.007138734217733145,0.043871309608221054,0.06258394569158554,0.2891632914543152,1.0
83700,0.0100,-0.280,0.889,0.671,0.476,0.229,0.0012141837505623698,0.05512961000204086,0.01003060583025217,0.2845548391342163,1.0
83750,0.0100,-0.320,0.889,0.671,0.476,0.229,0.006976614240556955,0.1162693053483963,0.041666194796562195,0.3367886543273926,1.0
83800,0.0100,-0.190,0.889,0.671,0.476,0.229,0.006601651199162006,0.09057734161615372,0.05044008791446686,0.29709312319755554,1.0
83850,0.0100,-0.270,0.889,0.671,0.476,0.229,0.006166727282106876,0.09971363842487335,0.04871548339724541,0.30545011162757874,1.0
83900,0.0100,-0.240,0.889,0.671,0.476,0.229,0.0015811263583600521,0.14404135942459106,0.056974779814481735,0.2536441683769226,1.0
83950,0.0100,-0.270,0.889,0.671,0.476,0.229,0.00730122672393918,0.14672084152698517,0.0651218444108963,0.27372974157333374,1.0
84000,0.0100,-0.240,0.889,0.671,0.476,0.229,0.007414769381284714,0.13572680950164795,0.05231364816427231,0.30987170338630676,1.0
84050,0.0100,-0.330,0.889,0.671,0.476,0.229,0.004167634062469006,0.021062826737761497,0.02860480174422264,0.289425790309906,1.0
84100,0.0100,-0.310,0.889,0.671,0.476,0.229,0.004135096445679665,0.05295624956488609,0.033585917204618454,0.2731788158416748,1.0
84150,0.0100,-0.210,0.889,0.671,0.476,0.229,0.00834293570369482,0.16437318921089172,0.053964994847774506,0.2637506127357483,1.0
84200,0.0100,-0.270,0.889,0.671,0.476,0.229,0.011573245748877525,0.14624401926994324,0.06638278812170029,0.3282712697982788,1.0
84250,0.0100,-0.220,0.889,0.671,0.476,0.229,0.002713070483878255,0.047234345227479935,0.03728692978620529,0.32784387469291687,1.0
84300,0.0100,-0.200,0.889,0.671,0.476,0.229,0.00604015588760376,0.22170045971870422,0.05439986288547516,0.26899129152297974,1.0
84350,0.0100,-0.180,0.889,0.671,0.476,0.229,0.004753313027322292,0.20877036452293396,0.050050996243953705,0.27594128251075745,1.0
84400,0.0100,-0.180,0.889,0.671,0.476,0.229,0.008855964988470078,0.04806561768054962,0.07014629244804382,0.28440722823143005,1.0
84450,0.0100,-0.210,0.889,0.671,0.476,0.230,0.007581678219139576,0.2548661231994629,0.05888504534959793,0.2453368604183197,1.0
84500,0.0100,-0.060,0.889,0.671,0.476,0.230,0.0029466741252690554,0.12061053514480591,0.026047442108392715,0.2658853828907013,1.0
84550,0.0100,-0.050,0.889,0.671,0.476,0.230,0.009595049545168877,0.15489819645881653,0.07330174744129181,0.31609997153282166,1.0
84600,0.0100,-0.230,0.889,0.671,0.476,0.230,0.0033892858773469925,0.04080604389309883,0.02560543268918991,0.3273785412311554,1.0
84650,0.0100,-0.240,0.889,0.671,0.476,0.230,0.006149002816528082,0.22213727235794067,0.05995400249958038,0.36327847838401794,1.0
84700,0.0100,-0.220,0.889,0.671,0.476,0.230,0.0029088472947478294,0.11888737976551056,0.02972324565052986,0.28086644411087036,1.0
84750,0.0100,-0.330,0.889,0.671,0.476,0.230,0.0008721959311515093,0.16251856088638306,0.010351513512432575,0.25651228427886963,1.0
84800,0.0100,-0.270,0.889,0.671,0.476,0.230,0.0023513014893978834,0.15604257583618164,0.020230600610375404,0.295942485332489,1.0
84850,0.0100,-0.130,0.889,0.672,0.476,0.230,0.0041145989671349525,0.17040136456489563,0.03143751248717308,0.2801036536693573,1.0
84900,0.0100,-0.340,0.889,0.672,0.476,0.230,0.003388059325516224,0.03719225525856018,0.024527234956622124,0.29734888672828674,1.0
84950,0.0100,-0.560,0.889,0.672,0.476,0.230,0.003209548071026802,0.17238493263721466,0.018677834421396255,0.32925164699554443,1.0
85000,0.0100,-0.570,0.889,0.672,0.476,0.230,0.004491141997277737,0.02525196224451065,0.035033486783504486,0.2719547152519226,1.0
85050,0.0100,-0.340,0.889,0.672,0.476,0.229,0.002146962331607938,0.11953859031200409,0.0602274127304554,0.25906673073768616,1.0
85100,0.0100,-0.060,0.889,0.672,0.476,0.230,0.0025363503955304623,0.21260249614715576,0.019389204680919647,0.2796682119369507,1.0
85150,0.0100,-0.140,0.889,0.672,0.476,0.230,0.0041848947294056416,0.2681775391101837,0.05051286146044731,0.3498725891113281,1.0
85200,0.0100,-0.290,0.889,0.672,0.476,0.230,0.005355420988053083,0.15777483582496643,0.061647478491067886,0.29987168312072754,1.0
85250,0.0100,-0.120,0.889,0.672,0.476,0.230,0.002636219374835491,0.13583159446716309,0.035458680242300034,0.2854068875312805,1.0
